customer_id,total_transactions,total_transaction_amount
901e3bdd943244ccb87af0ed7dcf0680,3,9.39
c4e20bb4ed2042f68d2d58a865e5f403,3,9.39
62824d9c3f4446e281db36585b6d65c2,3,9.379999999999999
918f1648bd1741dcaecafa7e30c0920a,3,9.35
027561a162a54d86b6d45af5071c4d27,3,9.34
3ac3979cdcb24418b4cc8010d2725624,3,9.3
4255c07360cd4efb9fcc401dfcc995ae,3,9.3
e211ccfbd319454490cbfbeeb6f3da5e,3,9.26
8067654a47084fcfb911ef14a4f46ba7,3,9.16
37f62826a6564d34a61b146ea6e90887,3,9.1
15ae7f0b5e9e4ca9bea76bd42644e0b2,3,9.06
f9df4a32439047ddb7378321a4556409,3,9.05
1f7835d6032d406bb85d6abc09ce1d5d,3,9.04
0e40f7b94c2b424285625d310311f3d6,3,9.02
8d1e56c804e140fca2c001caf65d3eaa,3,8.98
324cde983eef4759ace1e2e30816b751,3,8.94
8fbfe35c416c46089dcf3fc0944eb911,3,8.94
6f3b280b65484625b878f8ac8e68a0d4,3,8.9
30333ea9ee1e4405adf1b5c54dd60553,3,8.899999999999999
aa930d89ac744b3ab1b5c0c967643c0b,3,8.89
1fcce9d0dccd421a97b74987fcdb0980,3,8.870000000000001
07f1d6d949634863bb93b0e9fd0dc8f0,3,8.85
9e0d618d75954225adc8cff0c3e420e8,3,8.84
18a6ec6f4a534611bdbfda76d3244852,3,8.76
afc2ba5bfc134860bb972db2a7919901,3,8.719999999999999
81c0b2bd5d2b4fb29c6c10f1e7eab179,3,8.71
fe51bd04595c4b94a1f6e756c3f2d427,3,8.690000000000001
caa100b2b89c42fb8871139c5d0f445f,3,8.68
ef0eb362a927490eacc98737c8be50f8,3,8.68
fc0fc865ff004b778464fbcc36fb0fc6,3,8.65
5d5acd4ed83c4527ab3400ebc623e05e,3,8.64
66aeed8c3b3a46ad8ebae6810d201736,3,8.64
c6f1000e365d46aa9b789c04911091d9,3,8.620000000000001
126e7904f9114eff8bead85a217ffb85,3,8.6
9990c2cbd54c43589f79191b730612a9,3,8.58
51754218bcf043cb9e6fad0ee5e90703,3,8.57
933bab17f8d24bbca0971d1c1877ed33,3,8.57
21a2ab1c45bb487d8cd7d4265337e287,3,8.51
1df88b34a02446e8accf51cb8e712a6a,3,8.5
3676a7a0cb7c40ab98ab010e3f15ef89,3,8.48
c3ea4f8ef00d4ec99de9df2de9b4e794,3,8.4
ec8130a7e6a742b2ad0a6c7c4cc2fc25,3,8.39
af5e9b05867542b2a92e547f919d2bea,3,8.35
1751879d8a994aa8b87a18c79af524b9,3,8.31
6af5559d4f5441919ac219fd4fb493f9,3,8.29
0eb1e015491241889fd6bfdf0794f052,3,8.25
75334bb6264545a0bc7bef79102f9608,3,8.219999999999999
d1dd09bdd7d34c07a0cd80402abfaed5,3,8.180000000000001
3baa1149bbe94e8f9deb70024f50ae2e,3,8.15
48a6e49849bd4375a4463eda85789a29,3,8.15
7f86cd6de8f84ec7a8fbdcc530537799,3,8.15
693ee6a87ad2452a8162a6b8c63fc087,3,8.13
9f4a95aba49a495b866f26ae2d2916fd,3,8.13
e85fe1d186db4fc3a20fa89867d40237,3,8.1
275d6ac7d0c84a43a54d4645daa913fd,3,8.07
994f18989ec64fcb9f9087bfab2bf78b,3,8.07
d5ea4111ae9c4ccb998c0019c91c9329,3,8.07
5b840b03cb2e48f0968e6df6260cd89d,3,8.03
7f8c08f37eeb4e88885295e3c1c8429e,3,8.02
4078608e9fe649918845fdb162bdb094,3,8.01
90d003287a0842288e7d27e5322f01ce,3,7.989999999999999
4c556d1a6e1b4e619e78d8ac15214e24,3,7.970000000000001
c64ca3264b8a421882bc7055d1776f44,3,7.96
7833bbd264454be68861e014745a8982,3,7.95
3aa8345e1d7646ee81d2ae0cd8d3a2b1,3,7.930000000000001
e1f1cf94916e455b9c9bbe3efcfc36dd,3,7.93
f02fa2294c24490db75354d38a1eabad,3,7.91
d3dd87ad6bc949d19dd1057d26d968d5,3,7.9
78bb7e19ab9b42b09d3744089d2b6a32,3,7.89
a4e324a32bad4aee8eca0db182dabc24,3,7.88
aecee72b63504134bc4c4ec858885128,3,7.88
35b492fc36c949fb918c4c426e61ae39,3,7.87
ae588882351a4461800d70badcc81b6d,3,7.87
af44280079ae4b348d28b23b81c1ff8c,3,7.87
239ad0b3580a4ae49b3bd9fb9f56d138,3,7.86
23ac8f87960b45fb90e30a57850b2e4d,3,7.84
f38b49bff9b342698ec7beba258f895d,3,7.8100000000000005
f0c6122617704fe1a1b669f380266635,3,7.76
00b5fb9d842d437e83033ad9e36f7148,3,7.74
7d73d95883dd470ba1a77593c349b422,3,7.680000000000001
721808c1895b400f9925d67aba485a62,3,7.67
e94cd73295a4450983d092b3b2ff1523,3,7.67
cac0f39ebe284c40819c37d540a0767f,3,7.66
d2cbc2b8315d41af94366b74053f2731,3,7.640000000000001
67c5378162d84c539292e3264eea8f70,3,7.64
4a63ea5abbb1401e877d73e7e9398e13,3,7.63
9e8a5054c46d4bd7b58ca018740fb1ad,3,7.61
612051c717ce457dafc8fe967f504dbc,3,7.6
71d13b84b3994184a122978fc5857b08,3,7.53
f56aa449c91d4bf587d9268a5d04aa47,3,7.5
f508184a347e4ffe9cf3c56ea7b04834,3,7.470000000000001
548282598f884537b30d6c2cd3173df6,3,7.44
9a4ab5027e7a480dbaddecb9c06e8f2d,3,7.4399999999999995
240f9e161db24e10bbcc963e3a3f80f9,3,7.41
8e62dbff5dac441391ee3a5564270085,3,7.39
d1333b7b8e064c8784453a9963d6f4cb,3,7.37
40145bb3b5fa40308142041742753599,3,7.369999999999999
864cf7e991de4c7eb39c3f2936342bb9,3,7.36
40d8739cf2ac400d85efe192c3b41a34,3,7.3500000000000005
44c9de00cece4d7bbbd50fc8f0858131,3,7.300000000000001
a7ca105778a446e4ae8ef9cc6a4ebcca,3,7.29
93599a777bc34536a4703b63493a0ea6,3,7.279999999999999
601bb5be1d574b91a3672cf11af6236b,3,7.23
7fe74546855c43a48936e6554caae7aa,3,7.220000000000001
0063def0f9c14bc4805322a488839b32,3,7.21
09eb3e5e84224d018376b4d92b00b815,3,7.2
3eceb9642019459cbe7dbe9b169cda9d,3,7.19
cf8ef0d0430f4dd7a869f2eef126d39e,3,7.17
4987202c490a4c5b8c4fe1387dd6e888,3,7.16
72538ce73a084aa8ae863c2d0ceffeeb,3,7.16
1bd0ff7244cb49cc94a6cb99ed822432,3,7.15
a92ee1678a77410cad6f44a6a7391ec9,3,7.140000000000001
de561837326b4490bb0b4d200b42add2,3,7.11
cb47e296ba87499b98445d2d1b8b5e52,3,7.1
cc479afdec8c4eca886f511ab031b915,3,7.1
09144b1952844d96b356b7aae28ec80d,3,7.08
5a32c9a4b6614fa1885827808eeee8e2,3,7.03
a0a2329e4e9f439d8ed9f6a022806421,3,7.03
be0a628417fb46688fd397cc8eb5058c,3,7.03
77c449768ead487b963f3c4171f2ad86,3,7.029999999999999
8454b4952f6e45638023503445508a7a,3,7.0
83168b0328154e1e8219da9488f2dc7c,3,6.99
e94a9c2e750645d0a1aca57a9b4ca4c3,3,6.99
523e4e31038742ea8b4c93afa7afad92,3,6.989999999999999
76c6c3ae70a949419ee150069922bdf5,3,6.97
48e4a6aa9b3246f0b59d9ae7bc91c707,3,6.95
7e855376e2174402bcf964468f4a71c1,3,6.9
ccdbe387c0de4c2ea4cf7343e5ea8478,3,6.9
dc521ab68ca546e0bd663811c091277b,3,6.9
10814621208d42cd98eead9ea704eb47,3,6.89
e641af076cc54529bec6ab61fc25f4a6,3,6.86
af4919b9f0f04ec889c274703535c746,3,6.859999999999999
058815f9957648d5ade6e9f8643e5e0a,3,6.84
a2dd3153f91042cbbed1bd60d99716ef,3,6.8100000000000005
24ffb1b73fcc4f6bba82a9354eaf7744,3,6.81
20ba03a88c4e4ee6aef6201a94b8e67d,3,6.8
22ff97b3841c460c8cb85aabfe14ae48,3,6.77
7df6d44d1ecb46b59fa09e1e3fb57ebc,3,6.76
0cfa52f4335642c9a7602854eb509d9c,3,6.75
b19541b74ab34a45a4d7743b8c68b36c,3,6.74
b51ff766c190452790e95b8066264e80,3,6.739999999999999
5372ee6f2b524b36b4d7008e4e120f72,3,6.73
d89de55c2fd94353aec1031db95ec894,3,6.710000000000001
4b7c259051134278b2b28b9691c65286,3,6.68
7bd149ccf9af497fa01366cf2237f568,3,6.66
c854415dc979460c9b0e8fbfe52e2b87,3,6.63
7285ee7e1e824b4c9914f3245bb4839c,3,6.550000000000001
0100dbd4e8554aa69b73b6ac0547f6bf,3,6.55
3491cc10ee534ae49555eb277bc5df1c,3,6.54
04e44377fe9046a3b5b781d1cc74d064,3,6.53
fa9d49ef06564f3086e68714f1494c0d,3,6.5200000000000005
e256373792024175a5215446dc3c6591,3,6.47
8d426eecc914405d9ff2b8da724986a7,3,6.46
f5b36b5758004dde9a81ce255eba3420,3,6.41
210fe4b56f4c4e868cebde8685add8d9,3,6.4
8b7cb825575046b49bac1174259f446b,3,6.359999999999999
0f206ff4e35445f2b20d9d6f48ea7e2a,3,6.32
4e44f82e6e1f437d9889fbff180e69f2,3,6.3100000000000005
2ff22c34acd448d583f05fa2461358a2,3,6.29
63bab4a396d4412793e7d04daac7e72b,3,6.289999999999999
bd52aa1e72284ae69f476817c9989794,3,6.26
cd69545de4d64f128abc53cc0da0de01,3,6.24
a16e3e6a77ee4f359409f8f19d2b8d2c,3,6.22
98b42c921d7c4b51b74959396f40b05a,3,6.219999999999999
d2c08d145b0f452abe098cfd6b693698,3,6.18
f74c63ee851140e195e36f802fce118c,3,6.17
9e8e79d141d743559be1aebceb0a9261,3,6.16
03aaca8d2f4448a0a1a4bc1423b3b45a,3,6.130000000000001
63ddf6b407714dc9bcaf6e386190d360,3,6.130000000000001
37f13b975b2a46639b1d5148bcc08979,3,6.13
46d60875eab5470187ac6f439c3b81b0,3,6.12
eb59ef472638401fb00a44378b74f57b,3,6.1
8d402bd58f15462c833bb29c30c9fccf,3,6.08
360e618ae997467facebe048c2cbb8e0,3,6.07
04f59344d54947ed8aa82c25effc9487,3,6.0
46793479567542f2af5582f99653338e,3,6.0
cd32befc26c54f14a43790c6066ba231,3,6.0
a97051ceb2824a37bae1dbfbad9afae5,3,5.98
beb23fe2d754426b9376449d5668990a,3,5.98
4e7cc49365484bdcb17cef7b9bf6476b,3,5.96
b64fdf87a8424569ab616686c1c48641,3,5.9399999999999995
cbbd509843f34de1b7dee82cca956ebc,3,5.93
94c9461e773e45a5be036e674bd6e201,3,5.92
fe083566dce34c52a6e9d8cfd87239e4,3,5.890000000000001
bec23f8eb6d842b0b1024967ea3c5cc4,3,5.89
7755e54d9154452dadfa55e74f9bbaae,3,5.88
f86eee2ee5aa47059aeafda02dbb2579,3,5.88
3aaa8852b90d40c79af6e5791e6c87b7,3,5.86
2b8f9526aeda47eb8210ba7be559106c,3,5.84
c85056e14f7a4c82864d96b3fa8a97c5,3,5.83
c62ffad9c29f4510abe8722c58512500,3,5.82
cc187b3ecc7941d492f2f9c10dda07dc,3,5.81
57391d56972f435090fb2b6cb5db6af9,3,5.8
76cce6e2462f4b08a83ba86758b85e95,3,5.77
33b819edf834414bb9097a9b33004389,3,5.71
ab8d4ddad94e463f98c1d560ee9217a7,3,5.71
c0b78b7b2a1e49e8b6d6c0eb076d8706,3,5.67
a3eb2210163d428193f42baa491273ba,3,5.63
b657f02caf074ff7a3b9b8b1e0f585be,3,5.61
a0a8652d003f47d08ce7068066d18eab,3,5.58
8a25b97de310488ca4b84c0c11c7d410,3,5.5600000000000005
8b2f2e39490040d5b8b5632ed9cc849d,3,5.55
740eb8baec0042388638b4b30983b4fd,3,5.5
72fdb0f803f84d2b983731b58a0d55cf,3,5.470000000000001
03566626393f43a88c55de21c61761d0,3,5.449999999999999
8c1414ceb830439e886e299f4a27cc12,3,5.44
3873fe915496482eb589fa316ae7b0db,3,5.43
083d316ee57640689731e5e7be9d5c20,3,5.41
5f18c5754dc04baaa1267c823f877a85,3,5.4
6b5a3adf29cc4c07ad045027b0105b44,3,5.359999999999999
b3558a16618341869b830ab77d6443a6,3,5.34
4e22b76b899443baa4999b85cbdcec21,3,5.33
416e2f362d2b413189449e062dc9a301,3,5.3
269e263fa25e433d81cfa2d8feacf2db,3,5.26
9ed3fb4a91894070bfa13677a3004f71,3,5.26
7a1b359ee2bc44818d7d21304973d4c8,3,5.25
6e3e06d5cd9c478e86894e50289f9ef9,3,5.18
57835e26d1a7491b9974b15583758a2b,3,5.17
6d1ebb4a12294423ae8511092abe9db8,3,5.130000000000001
91659a8581b3422480a27aff43e9ba45,3,5.09
6daa587dc49545a8b0d9d4e61d66cc8c,3,5.08
89db13f87ed64047b4242a5836d3db42,3,5.07
9707abc5b1704e9c9b0eba14be1e0aa5,3,5.02
4a77318aff504e48837d945af45d6727,3,5.01
61e7bf20af4c434ab2d89cdc565d8046,3,4.98
aa0ec945932e4a3681f56367457430e2,3,4.96
cefb3db55cf048d0bbbc0cb2a19b52cd,3,4.96
cc92218e84a0477eb5dfa2433f1317ba,3,4.93
2e5e0dec6ec6427b965e755be45261ac,3,4.91
9a88783ce0a54304be646cc6226fb3ab,3,4.89
3648c1ab78f0419f9abfccbe19be26f4,3,4.87
63f8b1b31337467389f1bb10eb8ee300,3,4.86
d4c4f37033e047339d27c2a01bfd6e01,3,4.84
44b02bac48694f92aa88cc04e597f6f0,3,4.83
a0fb77c8d7784e34932397effeaebff3,3,4.83
36ef13fb138a429a83c9276fa6a6f507,3,4.8100000000000005
1806c09a830840f9983b0443f687a4ba,3,4.800000000000001
f86cd307248848cda600b65e282836b9,3,4.79
3944a65e84494f9fa0be389e9ccbf7a9,3,4.76
47ca45c8529e43f29d9a2f285d07ffbe,3,4.76
507e271f7d2f43458ba0162db5c41b3f,3,4.74
e754520250894679afdc4697d60938c6,3,4.720000000000001
d7943f97153945148439c7603899fbd4,3,4.7
fd56cfb700b34169bbd970b559abb07b,3,4.68
09f61d1d6e05402ca923d614dda52d57,3,4.66
faeded6115f34aa6a608b2cbe7b6f39b,3,4.66
95116b9e96624c7c822ce665a11672d2,3,4.65
9b57fc35a3e94321b91896e05e4bd83f,3,4.65
a03223e636434f42ac4c3df47e8bac43,3,4.6499999999999995
fc2228d148ad45b2a4043425dd23f187,3,4.64
20116a389d124791907f093f7d821ad4,3,4.609999999999999
45411f95eb0c44a7813d1533a2ed5722,3,4.59
d7c0e9cd8f9847d4a711e99612772f4c,3,4.58
62d62b276f924bd4a5c2d97a39a68711,3,4.5600000000000005
c7978a883f2b46649774243db6efacb4,3,4.5600000000000005
8b5f5a1b1c43427ba7fb1e8e307a05e3,3,4.54
afe96b883fa846e9a972b73f8de5812f,3,4.53
c081384f13c441d38583a0f9fa0f3c25,3,4.53
7c41da1a3b0840e59be7c540a25a1b97,3,4.529999999999999
dd2b1fc955274b558f004a1540baaed1,3,4.529999999999999
6cd6ccd7be2f42508bb37ba08e798aa3,3,4.52
a45eed4f2f9640fca6bf0975b63d1551,3,4.51
2435df86cbb943f7a62a512a74d93913,3,4.5
f58e8897221343baa70ee46717883176,3,4.38
4baac02ea84449cf8aa4e734345f0f22,3,4.32
7b3b8100d6444861803cefc6b13c9a43,3,4.32
c9ca9319c2fb451e998ad6325bcac419,3,4.3100000000000005
506f28f5c45245b9baacf69e35e42cf6,3,4.29
2fc1802083e74da8bba628008577c050,3,4.25
91822a0b4815413a82199d25c7293fc7,3,4.22
5a72c88daab343ab89b3432e7ab11317,3,4.21
56d8d9f4035c4e6aa14f39abaec82571,3,4.13
1edd693f0c7b49dfa8b33d5e28740151,3,4.12
85b161ae23e741b6b7b538b8caa1f24d,3,4.109999999999999
6932f4c26a0448849fc72612bdb9f6ad,3,4.1000000000000005
00116118485d4dfda04fdbaba9a87b5c,3,4.09
377687bb736a44c1b89cf32852dce2ad,3,4.09
9693be6af6f04edcb5d9b733edc1b932,3,4.08
3cfc6932523b436db8db848edbedec8b,3,4.0600000000000005
c2938f6da5f047658f1a6500e86b20b4,3,4.0600000000000005
e61a24fce42842d092ca35298b5fb94c,3,4.0600000000000005
a85bfafef1214b86a1ecb57fca38f0ae,3,4.05
9bc8a8602e6b42e2b36162f859ec2380,3,4.0
087339125d104a39bdf4e6e18be64ece,3,3.99
189c743e2b444c45a06c29c07ac9c47b,3,3.9699999999999998
94d637e09b904f8db1bb28dba844133f,3,3.96
cf816a51eba94005985fa27fa7f0fe44,3,3.96
67293ef49e0941b3a9a23ee5de634052,3,3.9299999999999997
3f48b128c5e34a82bc2fa283e9ddd005,3,3.8800000000000003
9d3cf2c5c0ab49f98dff4babaa56211a,3,3.88
3ff4085055214b61b9d18c4d548165d1,3,3.85
328b6cecb5434704bfd6d5ac35881140,3,3.8299999999999996
f49e624a9f79456ab29e3c19f4b8e8cf,3,3.8200000000000003
c42e31b92abd41368be7ed1cf0a7ac46,3,3.79
36ca38ce449645fcacc6fe0465010d64,3,3.76
bd9f24eaac154993acd0c656ca04d58c,3,3.76
352d5ef7eadd4933907c8a1428fca571,3,3.75
123ac69b408044deafb64369fcc85a67,3,3.71
08eb3d097916423f9649e0be727c7d84,3,3.6700000000000004
56f2507a596946c79c16f5fb262544de,3,3.6700000000000004
95da17c7b7f04e3e997427fb451830eb,3,3.63
790d13770c3d43f981c9080f444f4cbd,3,3.62
75afb8d248164d62b326d4b1cc13303c,3,3.6100000000000003
f656e0198767473fa87a72917264af7d,3,3.52
e7cbe5527b05443c8ef64549cbd09b30,3,3.5
03716dbf46394867ba126ebe1ebc202e,3,3.47
52373a9fea6348d583b6e4fb8c20e34a,3,3.4699999999999998
6697f1cd4a774a0c93a6bf43462343c4,3,3.4600000000000004
765933047a044e79a4b557b8b7955744,3,3.45
85f1eddf0c854c5abc0b92fbd7fc9dc2,3,3.45
59d35262be504b1686c0ebae0aac9472,3,3.41
1c78834522f9410087e559648e9d9e50,3,3.32
dad86972ba9f4ee5b201cca3dba48eb6,3,3.29
075388d9edb74c879d4ab4e4589eac60,3,3.26
cd9df56e15224a7ca6fadc235988f27f,3,3.22
22f1d005e7b34b7090e466729781f8db,3,3.17
0a5ecb5b15fa464b8a2f1cb3bcba284c,3,3.14
f5dbbcc3948e43b8975e6ab6664e5bd2,3,3.04
49a0367c0c93404e808c77f423759eff,3,3.02
741345d6824d458d9e9527c7c83befff,3,2.98
ed46fca6de7042478b411690878dc069,3,2.96
fadd9b4164c84122bbd2bdde73aba541,3,2.95
daafc0a8d76f452fa885b342b9236815,3,2.94
d4309b7d75174eaa8115f4357b28cd98,3,2.8800000000000003
56468e5325c641ae8beecd36f228b690,3,2.83
3b3ae55adad84178bbce0728975906ac,3,2.71
68fc89081fe84717aac2ea97a41895d9,3,2.67
bc62f4b408144010914d5755f1d17bdf,3,2.66
0092a132ead946ceb30d11a1ed513d20,3,2.54
4b4a8aca9fce44789629a33718a4544c,3,2.5300000000000002
e6ca6d6cba034c75a954934ca390a84d,3,2.43
bcf0b562ebea4cb49013f521475e2fd5,3,2.35
db7879bc8ff14e0d8844fcde94820a60,3,2.14
51e96c98377740eba8cd99acf4962b11,3,2.12
85e0cbf553fb4ad5a4c081a15948a6f7,3,2.12
f0ffaed9279946f1bc29614a234f1ee1,3,2.0300000000000002
8ff5631582df4e07a0df6d4c59c86000,3,1.9
2dec46498d6c480b870183a4c02f3652,3,1.8900000000000001
bdd5cd8abcc646d6b8bbac3933779bae,3,1.65
28c0952297a3447f9a067d65469270b3,3,1.59
3c67bf028e684c71b3b3dca7a55522fa,3,1.52
f3d90a259baa4c9988144fc5dfb2329a,3,1.19
2f786c7fa8914c9d881dd68af7cfb906,3,0.92
a73dd52818714d8d9b36e02affd56a59,3,0.68
87576d8c2371491f9d6127f2235bfdfe,3,0.6200000000000001
3831a70caad44f6c908a5de8ff2a6313,3,0.42000000000000004
7a153a17d9754d3686c37684146fb681,2,902.9399999999999
174fee0b94e54cc3b1904965d2fb1209,2,615.86
2fc5fa0b50f944e398b903b0be851678,2,527.9499999999999
e93fb1a740ef4f6fa8f98d7c82492ad0,2,164.14
c4137a37c33446f2a22f59282865f6c5,2,150.94
30c4f5737b634ac2b634865329d8859e,2,82.94
3250c1d211c041ef88c4c6121d72f804,2,76.81
43ab1831aeb0431f98efd3578f14bf67,2,72.11
941d896288ab4ceb8d96d8b02e2e96e4,2,71.41999999999999
ad272b2a69e44f9d8aa5959cc743b69d,2,71.32
d8d5b651ed374f35af4241301c645292,2,70.64
9b1f748c79ae43bc93c10499159341f8,2,70.02
6b3ca453ee1546819530e5863d0042e8,2,69.50999999999999
d89a3cfaa85947a19724915310cb6081,2,68.63
8571868385524806bcacd7e73c1ae5e1,2,67.65
fb98ebe9e3e14afaa5b5db182b00b7ec,2,67.25
0fa86ae026dc4ed3a9ec0f4676239e9d,2,66.69
f20277feaaca40b1ae9295a1d897fcb8,2,66.15
8c764c8fef2e43c8a7d7f1a1a97f1760,2,66.05000000000001
31cad73d4c524897a39722ec598aeb75,2,65.3
5f09a6df644648f8bd5a7160b9b44487,2,65.27
1b414e7bd29e48e28eeb12d681a0cad4,2,65.22
b7ad3ed447cd4e8086d55ec280da9bfd,2,65.17
156e898fd57b431683d6e72e4ab6eb9c,2,64.88
a4e1a10c647c431da41ec5177b98031d,2,64.3
e4b82a439eed4edea2cb01bff6e35634,2,64.13
51c72503a69b4e469c61a3823dd12f16,2,63.99
bbb2955fd6f14f00a5df7b5140e0c2a0,2,63.839999999999996
a56c43781fd04fbba019f14c451bc655,2,63.72
fd13cda6e91f454f87eab139205e45cd,2,63.67
f39fe7ea4e5946378e6d224504b77797,2,62.94
1e5c891935874502ab33b318a047cd09,2,62.699999999999996
d8a1e62359c549a29fa55d90165f17a5,2,62.5
5cccab62e4f3456f9824f1930e1da5dc,2,62.41
484e1baf58db4496943ceb9fc29935a3,2,62.14
34f4506ab17044b19e562b8d3381e19b,2,62.01
362858ec6f754ad39c3dfd0923a677f2,2,61.93
0a68034a1858477e8053ca18a05c213c,2,61.730000000000004
72a6a2e611c04533bec280d3700fbf3d,2,61.72
378a544efddc47609c80a9e825c285b5,2,61.69
192e253ecece40778a40ddc4aec12b1c,2,61.59
971c5342cb5d46ea93cb480f3b31dac8,2,61.51
0e6f81eb2b924f55abc1d7ddcf9e0424,2,60.480000000000004
04aa84f9a46a4920b70386c3fe60165d,2,60.28
ddfbe7c4575147e888beb1dc64fcd478,2,59.87
2862b9171ce643b791ccfb527a9397e9,2,59.71
467f071abbdd4c98862b90d00c0a630b,2,59.18
70423d22f29c4aedb42df7aeb75acb1a,2,59.07
b7dca38b215a49fea3bedefb886911b9,2,59.0
79bfd96879f449a8a32c34947de5638b,2,58.9
6e87e9e5ecc847849e15939467ac7d4c,2,58.75
69ae1510a06443fc94d44898b5be4462,2,58.730000000000004
a13ec678393e4503958b05b787a2938b,2,58.7
0f805acee74a41569d7a467285231bf0,2,58.53
5e0b5936762042f898ce56737694318e,2,58.25
b187ddd72fe54e25b4d734bbb5ee535c,2,58.099999999999994
69d2fbf20a124c91a75e9938c85e2fde,2,58.06
383a3a796f3242a7bcded87c3f4af1b7,2,57.87
391d8ec364374b38b3b2573d9e6b7d07,2,57.66
ba5f7f6c45414d00a87a042b9caf3af0,2,57.63
058406afd91541fbae0060827c0ac156,2,57.58
a67060333adb4e4aa700c015850e2002,2,57.35
f1101e6c53564404a8e163e482c421df,2,57.34
043702ae29bc426e9f65ef7beb6cd08a,2,56.95
37914e7098564748881057bfa6ffc070,2,56.730000000000004
f0b93802ded54d7f8695e27ed4009a42,2,56.23
bdec2c54b54a4033a8734aee6ae1cd01,2,55.84
751b883d5ea84c289686876ce968350b,2,55.83
2149edc8436c49bf8ed9712ca0373b5a,2,55.79
6ae9d756b8674a1989c93d361bc226e9,2,55.67
5f74c613b57747988d01acb6006dbc7f,2,55.55
0dc85918181e4c3eb0e412d37fa8a552,2,55.53
a80ed01ca0f14e49bde53fb7a175faa4,2,55.519999999999996
bbdf0d745a8a42c285ec3a9dc99ddbb9,2,55.47
374aabad10e04cc2a5a8669e93b26f7f,2,55.33
c027b87d4f5c42b1b90551d12343b5ee,2,55.05
22bf8639f8ec4434964afdd5a74209ab,2,54.95
431c1dedcdf348b8bb6aa51c00d46219,2,54.68
ddc4e3d37b3b451495236f41de79dfa1,2,54.67
01925607d99c460996c281f17cdbb9e2,2,54.620000000000005
ace621b2662948659a804215d5574de2,2,54.61
22fb7286392241b5a8c92be7a23a04a9,2,54.599999999999994
2f0f5c02a4904ecba7972ae8f9f979c0,2,54.56
ba8cf7c979d64fa681e943bf394a6eb3,2,54.56
26df95a49cbd48f3b18bfbb31d240c7c,2,54.370000000000005
17e5210da8624744beac53de7d9e94a0,2,54.349999999999994
4909ec987247437ebf6dca3e34704b8b,2,54.19
6173007b6ae64babb187f60c2c75283b,2,54.11
816f33d96b624c84a890f87694ac4172,2,54.1
5956b48eb2dc4f3f9ee56615a2c1e3c0,2,54.08
3176a9b487b94539a391a3bbea9f08ab,2,54.019999999999996
954a479196534d9b97b37de2d29a1275,2,53.86
033bf5269a494dd787e5e9f4a45b843c,2,53.74
02a458e1233342b79caff81edbcc30a9,2,53.69
0c6ba803d2c84d71b0f0980a03912398,2,53.480000000000004
ce7b0369407048368378fb87114b4416,2,53.459999999999994
b534789609ae405a9023d098f40d4d40,2,53.43
aa79724c2d604010896d0ef6983c066d,2,53.33
291b4bd6461c42ff8cac640f351a2c70,2,53.29
23f9e3baf42b43148fee9bbbc3530c7a,2,53.21
5433b75812d94a7faf79c6b81a10c506,2,52.94
280288f242a04a76a154edc65c315d82,2,52.93
3c65635c6c984c3280fcfc39382452dd,2,52.66
48c1f1b492d3451b804b81877bf957f5,2,52.6
86471d9ea6ec4567919e24d693e52b87,2,52.59
f1a4a4fcb0484a1dbe546b7f958210eb,2,52.34
b4c29d77c6d045698bf125545d1520f8,2,52.24
99baac12030a4aa6acfc7f8c5453567d,2,52.11
b99a3a0c26e2406fa5d249d20a6b1911,2,52.08
ee45ba44b88a4a509f814800f9832cdf,2,52.0
a22c0779ef004410b831f9eb0090f331,2,51.99
a00f336a2d544eeca1410c56fe80891b,2,51.82
3eeffc8464744d07a823d24b5e7facb9,2,51.769999999999996
b925f853e90442d99f203e12e899999b,2,51.620000000000005
f37e5fb31b894ab58fbbaae0e6d1f912,2,51.5
946eee504439450a8b38ef5009b688c6,2,51.34
9d2b3df217334085aa72aeba559b70e1,2,51.22
db6787775dfb405ea9ae7ef68a2770fe,2,51.21
7be1a8232b6246fca072ff64f43d5863,2,51.17
59c695f79cbd4d56b8011c7ce13c5c39,2,51.01
d8a96352c9544dabaac9fde5037adf3a,2,50.980000000000004
41759218f61546e49f0c02e98f24028e,2,50.900000000000006
69b02748e2864894b9a425d079d806ca,2,50.89
325537b6384f433faa01da3fda84e1c1,2,50.88
39a967f20dd8425f9b1544f461323e2c,2,50.46
be043c99c4224b47bf4e252f9416cf05,2,50.44
c09a8bb359264d9e8e9a44a1b5064d1c,2,50.36
0ea0f06e30bf4802afd33b531f871e6e,2,50.06
6eedf99e00464397b518a54ee6ebe0e6,2,49.93
3b1a315cf9514f15af2822e15e6a7964,2,49.870000000000005
610f1494f05e4bb68cc1fab2908b6fbb,2,49.75
27e698850e99408abf02b46f834083f5,2,49.730000000000004
53b235564f694bcb9a5967ccf699822e,2,49.69
9951d311bcc244318409b7ebbcdc1d12,2,49.66
4af768dd63d84185b062e559728163c8,2,49.49
05e96e45ce6045edbf84b14a6b557a18,2,49.34
982f2197b2c3414c976128bae1ba834a,2,49.09
080fc5e11b2a4dbeb88e1ffa952cb638,2,48.83
80075a0461514da78ad51661c1109ae9,2,48.81
d32d9bdf55ad47879f502c3602e0a45f,2,48.629999999999995
6408b3305f764ac185eef495e79349d1,2,48.61
